4218,175-90-5285,ACTIVE,Horwitz,Yvan,M,U,3,1984-08-07,17710 Overbrook Road,None,94507,Fontana,OR,United States of America,094-8054,390-9042,,Yvan.M.Horwitz@gmx.com.my,Yvan.M.Horwitz@snail-mail.net,California Tax for doctors and lawyers,0.0598,British Columbia Income Tax for the masses,0.397,,,,,1,1,2018-12-02,9999-12-31
4219,978-40-3053,ACTIVE,Aidarous,Luise,,U,3,1921-06-29,20039 Crestline Court,None,76137,Rockford,British Columbia,Canada,471-2060,102-5956,,Luise.Aidarous@shtrudel.com,None,New Brunswick Income Tax for children,0.0,Newfoundland Income Tax for everyone else,0.4554,,,,,1,0,2018-12-02,9999-12-31
4220,789-04-6583,ACTIVE,Gorman,Larry,,U,3,1974-04-17,14526 Saxon West,None,V6Y 1S9,Cincinnati,AZ,Canada,(233) 385-4704,,,Larry.Gorman@4uchat.de,None,Saskatchewan Income Tax for the unemployed,0.42,California Tax for inherited wealth,0.093,,,,,1,0,2018-12-02,9999-12-31
4221,738-18-0394,ACTIVE,Dillard,Bari,,U,2,2006-05-22,15498 Durango North,None,90071,Ontario,Manitoba,United States of America,610-1182,+1 (618) 009-2254,(349) 986-1422,Bari.Dillard@hushmail.me,None,Quebec Income Tax for blue collar workers,0.17,Washington Income Tax for doctors and lawyers,0.0,,,,,1,1,2018-12-02,9999-12-31
4222,826-14-9169,ACTIVE,Brodgen,Discover,K,U,2,1975-05-11,24048 Crestmere Lane,None,80110,Hayward,Newfoundland,United States of America,+1 (204) 273-9823,177-4952,,Discover.K.Brodgen@shtrudel.tv,Discover.K.Brodgen@myfastmail.com,District of Columbia Income Tax for teachers,0.05,British Columbia Income Tax for school teachers,0.16,,,,,1,0,2018-12-02,9999-12-31
4223,868-72-6350,ACTIVE,Cantwell,Luciana,Y,U,3,1920-06-16,13064 Ennis Upper,None,T6C 1J8,Madison,NV,United States of America,108-4431,+1 (572) 507-7946,,Luciana.Y.Cantwell@ip6.li,None,Utah Income Tax for inherited wealth,0.07,Hawaii Income Tax for doctors and lawyers,0.0607,,,,,1,1,2018-12-02,9999-12-31
4224,662-01-4119,ACTIVE,Befanis,Ninon,L,U,3,2012-04-08,6463 Walters Boulevard,None,M5E 1Y4,Seattle,IL,United States of America,034-6842,(639) 294-6800,,Ninon.L.Befanis@quake0.de,None,Illinois Income Tax for school teachers,0.03,Arkansas Tax for children,0.01,,,,,1,0,2018-12-02,9999-12-31
4225,424-94-7728,ACTIVE,Olivares,Valeria,,U,3,1930-06-01,16264 Sanders East,None,94088,Boston,FL,United States of America,+1 (719) 753-7046,(334) 795-2793,,Valeria.Olivares@fastmail.fm,Valeria.Olivares@army.com,Wisconsin Income Tax for blue collar workers,0.0473,Ohio Income Tax for the unemployed,0.0362,,,,,1,0,2018-12-02,9999-12-31
4226,037-34-4741,ACTIVE,Mahonen,Feng,,U,1,1966-12-04,850 Leon Lower,None,93816,Salinas,CT,United States of America,115-9512,+1 (946) 715-3851,062-0289,Feng.Mahonen@fastmail.fm,None,South Carolina Income Tax for the masses,0.052,Hawaii Income Tax for those driving SUVs,0.0786,,,,,1,0,2018-12-02,9999-12-31
4227,049-42-5257,ACTIVE,Fullmer,Livy,,U,3,1972-10-15,2077 Darlington Crescent,None,60823,Fresno,OR,United States of America,(668) 683-1533,+1 (392) 693-4189,,Livy.Fullmer@fastemailer.com,None,Idaho Income Tax for the elderly,0.02,West Virginia Income Tax for the elderly,0.0563,,,,,1,0,2018-12-02,9999-12-31
4228,677-98-3286,ACTIVE,Boroughs,Martguerita,,U,2,1927-04-19,8046 Creekmoor South,None,V6O 1T6,Huntsville,MO,United States of America,612-4423,(251) 749-4591,,Martguerita.Boroughs@netdove.net,None,Quebec Income Tax for blue collar workers,0.17,Northwest Territories Income Tax for lawyers,0.269,,,,,1,0,2018-12-02,9999-12-31
4229,081-49-9521,ACTIVE,Pellizzeri,Abbye,P,U,3,1958-11-01,3847 Woodway Court,None,75249,Nashville,TX,Canada,160-6537,+1 (556) 233-2046,,Abbye.P.Pellizzeri@teancum.net,None,Newfoundland Income Tax for blue collar workers,0.2657,Prince Edward Island Income Tax for children,0.0,,,,,1,0,2018-12-02,9999-12-31
4230,618-65-6160,ACTIVE,Tesch,Ursulina,,U,3,1964-01-22,14054 Sweetgum Drive,None,89134,Huntington Beach,IL,United States of America,262-5780,+1 (532) 968-8443,,Ursulina.Tesch@post.com,None,British Columbia Income Tax for those driving SUVs,0.427,Ontario Income Tax for the unemployed,0.3306,,,,,1,0,2018-12-02,9999-12-31
4231,275-98-5675,ACTIVE,Cobban,Antonie,,U,3,1963-07-22,2035 Eaton Park,None,32830,St. Catharines,Manitoba,United States of America,362-3722,(688) 569-1192,,Antonie.Cobban@snail-mail.net,Antonie.Cobban@12Freeukisp.co.uk,Hawaii Income Tax for doctors and lawyers,0.0607,Missouri Income Tax for everyone else,0.045,,,,,1,1,2018-12-02,9999-12-31
4232,297-94-5067,ACTIVE,Wayler,Arch,X,F,1,1972-07-28,23374 Lyons Park,None,95171,Elizabeth,ID,United States of America,669-8390,+1 (394) 876-3154,,Arch.X.Wayler@gmx.sg,Arch.X.Wayler@wraped.net,Tennesse Income Tax for the masses,0.0,Yukon Income Tax for doctors and lawyers,0.3855,,,,,1,0,2018-12-02,9999-12-31
4233,958-20-5068,ACTIVE,McInnis,Robbyn,,F,2,1944-03-07,7091 Worley Rue,Apt. 486,98112,Jersey City,UT,Canada,477-4385,,,Robbyn.McInnis@shtrudel.biz,Robbyn.McInnis@hush.com,Alabama Tax for blue collar workers,0.02,Montana Income Tax for the unemployed,0.07,MCI4895,354,3938145,HighValue+Expenses+Spender,1,0,2018-12-02,9999-12-31
4234,277-58-2555,ACTIVE,Ghangurde,Belicia,,U,3,1980-03-14,3064 Shelter Boulevard,None,93676,Worcester,CO,United States of America,051-9089,437-6988,,Belicia.Ghangurde@gmx.sg,Belicia.Ghangurde@safe-mail.net,Newfoundland Income Tax for the masses,0.3816,British Columbia Income Tax for the masses,0.397,,,,,1,0,2018-12-02,9999-12-31
4235,769-88-4860,ACTIVE,Terrade,Genowefa,Z,U,2,2001-08-31,20234 Elmendorf Court,None,60724,Buffalo,MI,United States of America,886-2128,(379) 707-0030,,Genowefa.Z.Terrade@gmx.us,Genowefa.Z.Terrade@icqmail.com,Oklahoma Income Tax for school teachers,0.0139,Montana Income Tax for blue collar workers,0.02,,,,,1,0,2018-12-02,9999-12-31
4236,169-47-7176,ACTIVE,Grimes,Marga,,U,1,1929-09-01,16983 Flagler Drive,None,V6L 1S6,Warren,Alberta,United States of America,112-3346,,,Marga.Grimes@icqmail.com,None,Alberta Income Tax for children,0.0,Hawaii Income Tax for inherited wealth,0.0875,,,,,1,0,2018-12-02,9999-12-31
4237,061-18-0171,ACTIVE,Garinger,Jacintha,,U,3,2007-04-22,5466 Carrington West,None,94333,Los Angeles,MA,United States of America,(757) 601-4408,(202) 027-3766,,Jacintha.Garinger@kify.net,Jacintha.Garinger@gmx.co.uk,North Dakota Income Tax for the masses,0.08,Northwest Territories Income Tax for the employed,0.382,,,,,1,0,2018-12-02,9999-12-31
4238,392-54-5259,ACTIVE,Appell,Edee,,U,1,1982-01-04,14004 Pelan Way,None,46220,Chandler,CO,United States of America,604-2895,,207-6565,Edee.Appell@ip6.li,Edee.Appell@farce.de,Missouri Income Tax for school teachers,0.02,Florida Income Tax for children,0.0,,,,,1,0,2018-12-02,9999-12-31
4239,914-17-7942,ACTIVE,McCauley,Cate,J,U,1,1951-11-10,11344 Cole East,None,S3B 1G3,St. Paul,MT,United States of America,715-6479,(577) 070-0998,+1 (698) 414-5485,Cate.J.McCauley@europe.com,None,North Dakota Income Tax for inherited wealth,0.12,Illinois Income Tax for school teachers,0.03,,,,,1,0,2018-12-02,9999-12-31
4240,440-91-1412,ACTIVE,Dover,Miyuki,,F,3,1967-11-07,6955 Carlingford Boulevard,None,V6X 1T8,El Monte,KS,United States of America,400-3456,,,Miyuki.Dover@animail.net,Miyuki.Dover@hush.ai,Oklahoma Income Tax for doctors and lawyers,0.0407,Michigan Income Tax for blue collar workers,0.043,,,,,1,0,2018-12-02,9999-12-31
4241,145-21-1851,ACTIVE,Mott,Robert,,F,3,1940-11-14,12727 Florence East,None,95271,Toledo,Manitoba,Canada,(281) 429-1311,742-9775,,Robert.Mott@gmx.pt,Robert.Mott@amplimail.com,Mississippi Income Tax for inherited wealth,0.05,Idaho Income Tax for the unemployed,0.0643,,,,,1,0,2018-12-02,9999-12-31
4242,472-29-1373,ACTIVE,Training,Schyndel,,U,1,1941-06-20,512 Northland Street,None,90269,Pittsburgh,RI,United States of America,058-0927,071-6349,,Schyndel.Training@myfastmail.com,Schyndel.Training@mac.hush.com,New Brunswick Income Tax for doctors and lawyers,0.16,Arizona Income Tax for doctors and lawyers,0.045,,,,,1,0,2018-12-02,9999-12-31
4243,896-28-7080,ACTIVE,Corlett,Millisent,,F,2,1972-12-23,11101 Morton Boulevard,None,90345,Jacksonville,VA,United States of America,607-1775,346-8702,,Millisent.Corlett@RespectAnimals.com,None,New York Income Tax for blue collar workers,0.0471,Ohio Income Tax for school teachers,0.0148,,,,,1,0,2018-12-02,9999-12-31
4244,075-76-0872,ACTIVE,Tookey,Caryl,,U,2,1923-12-15,17452 Gaylord Boulevard,None,T5B 1L3,Worcester,Nova Scotia,United States of America,+1 (250) 830-4581,(793) 547-6624,,Caryl.Tookey@quake0.de,None,Nova Scotia Income Tax for everyone else,0.3694,U.S. Income Tax Bracket for the filthy rich,0.391,,,,,1,0,2018-12-02,9999-12-31
4245,809-84-4829,ACTIVE,Discover,Charmine,,U,2,1925-11-15,17606 Cannas Drive,None,99555,San Diego,Ontario,Canada,546-2393,279-0314,,Charmine.Discover@consultant.com,Charmine.Discover@netdove.net,British Columbia Income Tax for those driving SUVs,0.427,Prince Edward Island Income Tax for workers,0.258,,,,,1,0,2018-12-02,9999-12-31
4246,713-82-5784,ACTIVE,Rowland,Dorry,,U,3,1986-06-02,21448 Hampton Boulevard,None,07306,Columbus,AZ,United States of America,297-0356,+1 (214) 580-8493,,Dorry.Rowland@wraped.net,None,West Virginia Income Tax for the masses,0.0388,Alabama Tax for blue collar workers,0.02,,,,,1,0,2018-12-02,9999-12-31
4247,719-58-6511,ACTIVE,Kosnaskie,Scovill,U,U,3,1974-11-23,17886 St. Phillip Upper,None,V6S 1P4,Knoxville,IL,United States of America,(286) 650-0972,+1 (838) 514-5188,+1 (855) 944-9880,Scovill.U.Kosnaskie@lavabit.com,None,Colorado Income Tax for inherited wealth,0.0475,North Dakota Income Tax for the elderly,0.0267,,,,,1,0,2018-12-02,9999-12-31
4248,997-08-2476,ACTIVE,Yoakum,Salaidh,,U,3,2002-11-06,14769 Deerwood Court,None,48275,Allentown,IL,United States of America,548-1007,,,Salaidh.Yoakum@gmx.sg,None,Oklahoma Income Tax for school teachers,0.0139,Arkansas Tax for white collar workers,0.045,,,,,1,0,2018-12-02,9999-12-31
4249,045-19-5330,INACTIVE,Sails,Marne,F,U,3,1933-11-17,18815 Washington West,Suite 185,R3A 1M7,Erie,Alberta,United States of America,+1 (489) 142-7695,067-4851,,Marne.F.Sails@mail.be,None,Idaho Income Tax for the elderly,0.02,Hawaii Income Tax for the unemployed,0.0518,Sai511,,1932141,HighValue+Expenses+Boomer+Spender,1,1,2018-12-02,9999-12-31
4250,219-69-9897,ACTIVE,Chauhan,Cynthea,E,F,2,1968-08-23,22345 4th East,None,20036,Peoria,AZ,United States of America,472-2681,948-6552,400-9942,Cynthea.E.Chauhan@letterbox.org,Cynthea.E.Chauhan@gmx.com,Minnesota Income Tax for inherited wealth,0.0785,South Carolina Income Tax for school teachers,0.034,,,,,1,0,2018-12-02,9999-12-31
4251,874-66-8396,ACTIVE,Kingsland,Carrissa,,U,2,1954-04-15,2700 Westpark Street,None,55424,El Monte,MI,Canada,(333) 918-1682,+1 (481) 786-4798,972-1689,Carrissa.Kingsland@aussiemail.com.au,None,South Carolina Income Tax for the masses,0.052,South Carolina Income Tax for doctors and lawyers,0.043,,,,,1,0,2018-12-02,9999-12-31
4252,610-16-3333,ACTIVE,Carle,Sarita,K,U,1,1998-08-18,19282 Holly Upper,None,21205,Flint,MD,United States of America,256-3563,+1 (661) 142-6426,,Sarita.K.Carle@dcemail.com,None,North Carolina Income Tax for inherited wealth,0.0775,Alabama Tax for school teachers,0.04,,,,,1,0,2018-12-02,9999-12-31
4253,551-67-5669,ACTIVE,Hubert,Rona,L,U,3,1948-01-27,24458 Alamo Upper,Apt. 619,H2D 1V2,Oshawa,NV,United States of America,547-9558,(341) 041-0195,418-6822,Rona.L.Hubert@dcemail.com,None,Virginia Income Tax for blue collar workers,0.045,New Brunswick Income Tax for children,0.0,Hub3315,475,1633097,Boomer,1,0,2018-12-02,9999-12-31
4254,501-75-0167,ACTIVE,O'Leary,Benedetta,Y,U,3,2000-07-06,2833 Saratoga Lower,None,15201,Peoria,MO,United States of America,(484) 620-0748,608-1806,,Benedetta.Y.O'Leary@quake0.de,None,New Jersey Income Tax for inherited wealth,0.0637,Northwest Territories Income Tax for children,0.0,,,,,1,0,2018-12-02,9999-12-31
4255,680-04-1221,ACTIVE,Lischynsky,Sachiko,,U,3,1950-09-08,19391 Rodeo Street,None,V5A 1P7,Baltimore,IN,United States of America,(807) 819-2563,(668) 924-9901,,Sachiko.Lischynsky@aol.com,None,Connecticut Tax for inherited wealth,0.045,Virginia Income Tax for blue collar workers,0.045,,,,,1,1,2018-12-02,9999-12-31
4256,759-59-6921,ACTIVE,Hately,Anje,L,U,2,1945-10-23,9645 Hayden Boulevard,None,V6G 1T7,Las Vegas,OK,United States of America,316-1829,,,Anje.L.Hately@post.com,Anje.L.Hately@letterbox.org,Nova Scotia Income Tax for blue collar workers,0.3077,North Dakota Income Tax for those driving SUVs,0.1067,,,,,1,0,2018-12-02,9999-12-31
4257,104-61-6447,INACTIVE,Subissati,Gwendolin,,U,3,1939-09-28,12756 Weyland South,None,78419,Yellow Knife,OK,United States of America,194-4937,746-8359,398-3813,Gwendolin.Subissati@usa.com,None,British Columbia Income Tax for the masses,0.397,Saskatchewan Income Tax for school teachers,0.295,,,,,1,1,2018-12-02,9999-12-31
4258,063-84-9506,ACTIVE,Cote,Amabelle,,U,2,1928-03-29,22097 Penmar Avenue,None,M5F 1U7,Baton Rouge,NE,Canada,482-2510,(752) 335-0680,,Amabelle.Cote@gmx.com,None,Nova Scotia Income Tax for the masses,0.16,British Columbia Income Tax for the elderly,0.233,,,,,1,0,2018-12-02,9999-12-31
4259,554-09-0301,ACTIVE,Nuttall,Betta,,U,3,1933-08-22,19452 Bryant Irvin West,None,V5D 1P4,Garland,WI,United States of America,103-8665,(428) 366-0802,,Betta.Nuttall@shtrudel.org,Betta.Nuttall@hushmail.me,Alaska Income Tax for children,0.0,Quebec Income Tax for blue collar workers,0.17,,,,,1,0,2018-12-02,9999-12-31
4260,259-61-5188,ACTIVE,Davidovich,Gypsy,,U,3,1945-10-22,14769 Deerwood Court,None,94638,Reno,NH,United States of America,+1 (714) 761-9496,(898) 271-0778,907-2425,Gypsy.Davidovich@safe-mail.net,None,Saskatchewan Income Tax for the masses,0.275,Virginia Income Tax for inherited wealth,0.0575,,,,,1,0,2018-12-02,9999-12-31
4261,400-26-3283,ACTIVE,Rios,Calley,,F,2,1993-02-21,13829 Sandpoint Park,None,M8C 1W5,Sherbrooke,MO,United States of America,176-5253,(602) 167-1248,,Calley.Rios@gmx.it,Calley.Rios@deadaddress.com,Nova Scotia Income Tax for those driving SUVs,0.4267,Nova Scotia Income Tax for inherited wealth,0.4434,,,,,1,0,2018-12-02,9999-12-31
4262,094-03-3083,ACTIVE,McCarroll,Codee,,U,2,1995-01-26,17986 Maywind Drive,None,V6G 1V7,Whitehorse,KS,United States of America,661-5166,(469) 885-2580,,Codee.McCarroll@4uchat.de,Codee.McCarroll@vfemail.net,Arkansas Tax for white collar workers,0.045,North Dakota Income Tax for the unemployed,0.0667,,,,,1,1,2018-12-02,9999-12-31
4263,059-49-3980,ACTIVE,Konarski,Mandana,,U,3,1921-08-16,4640 Bedford Park,None,35850,Fort Collins,Nova Scotia,United States of America,(369) 198-3381,761-0076,,Mandana.Konarski@born2frag.de,Mandana.Konarski@amplimail.com,Hawaii Income Tax for the masses,0.0428,British Columbia Income Tax for everyone else,0.417,,,,,1,0,2018-12-02,9999-12-31
4264,811-94-1087,ACTIVE,Wilhelm,Otha,,U,3,1941-07-07,2920 Floresta Street,None,30363,Nashville,IN,United States of America,,(951) 638-9859,+1 (712) 301-5649,Otha.Wilhelm@aggies.com,Otha.Wilhelm@quake0.de,Quebec Income Tax for inherited wealth,0.245,Newfoundland Income Tax for inherited wealth,0.4864,,,,,1,0,2018-12-02,9999-12-31
4265,929-31-3634,ACTIVE,Besharah,Woodson,,U,1,1945-06-29,13463 Dunlevy Lower,None,55104,Amarillo,NC,United States of America,(293) 216-6026,410-9768,,Woodson.Besharah@mail.com,Woodson.Besharah@yahoo.com,Nova Scotia Income Tax for the masses,0.16,Ohio Income Tax for school teachers,0.0148,,,,,1,0,2018-12-02,9999-12-31
4266,597-77-8103,ACTIVE,Foos,Jon,J,U,1,1926-12-29,3327 Buckline Court,None,H5K 1P1,San Bernardino,MO,Canada,+1 (526) 783-7772,229-6042,,Jon.J.Foos@snail-mail.net,None,Quebec Income Tax for blue collar workers,0.17,Georgia Income Tax for inherited wealth,0.06,,,,,1,0,2018-12-02,9999-12-31
4267,216-66-1430,ACTIVE,Poustchi,Darleen,,U,1,1996-07-21,10457 Valderra Boulevard,None,V6G 1T8,Mount Pearl,OR,United States of America,614-5569,,(278) 225-4171,Darleen.Poustchi@gmx.com.my,None,Montana Income Tax for the masses,0.03,Quebec Income Tax for inherited wealth,0.245,,,,,1,0,2018-12-02,9999-12-31
4268,844-58-9923,INACTIVE,Dorion-Magnan,Kevin,,U,3,1934-05-13,14830 Edgewood Road,None,M7M 1C8,Toledo,TN,United States of America,(839) 061-8525,,,Kevin.Dorion-Magnan@consultant.com,Kevin.Dorion-Magnan@mail.be,New Brunswick Income Tax for inherited wealth,0.4684,Nunavut Income Tax for doctors and lawyers,0.3695,,,,,1,1,2018-12-02,9999-12-31
4269,439-61-2648,ACTIVE,Deery,Lexine,,U,3,1937-10-29,888 Bonaventure West,None,53785,Hamilton,ND,United States of America,+1 (392) 994-6244,,,Lexine.Deery@teancum.net,None,Maryland Income Tax for blue collar workers,0.0295,Newfoundland Income Tax for everyone else,0.4554,,,,,1,0,2018-12-02,9999-12-31
4270,499-40-9873,ACTIVE,Dunham,Yarlanda,W,U,3,2007-12-28,21681 Goodwin Park,None,48239,Akron,IL,United States of America,346-2934,675-4271,,Yarlanda.W.Dunham@ProtectAnimals.com,Yarlanda.W.Dunham@vfemail.net,Maryland Income Tax for school teachers,0.02,Northwest Territories Income Tax for lawyers,0.269,,,,,1,0,2018-12-02,9999-12-31
4271,223-00-0707,ACTIVE,Harsham,Bernadette,T,U,2,1932-10-07,12951 Graves Rue,None,33184,Montgomery,Alberta,Canada,888-7697,323-2369,(367) 985-4827,Bernadette.T.Harsham@army.com,None,Prince Edward Island Income Tax for teachers,0.16,Alberta Income Tax for shcool teachers,0.26,,,,,1,0,2018-12-02,9999-12-31
4272,004-02-4917,ACTIVE,Moroz,Lira,,U,3,1941-03-08,2951 Cole Lane,None,99715,Portland,MS,Canada,956-4285,,,Lira.Moroz@lavabit.com,None,Yukon Income Tax for inherited wealth,0.4301,Northwest Territories Income Tax for the masses,0.16,,,,,1,0,2018-12-02,9999-12-31
4273,286-39-7635,ACTIVE,Mauldin,Adrie,,U,2,1981-01-29,9760 Cravens Lower,None,31210,Austin,VT,United States of America,506-6592,437-2346,391-5326,Adrie.Mauldin@shtrudel.biz,Adrie.Mauldin@deadaddress.com,Virginia Income Tax for blue collar workers,0.045,Ontario Income Tax for the masses,0.2216,,,,,1,0,2018-12-02,9999-12-31
4274,901-41-7152,ACTIVE,Parmaksezian,Leann,P,U,2,1986-11-07,12389 Concho Way,None,V6O 1T9,Gary,IN,United States of America,+1 (619) 788-2898,+1 (235) 397-5278,,Leann.P.Parmaksezian@gmx.com.my,None,Nunavut Income Tax for children,0.0,British Columbia Income Tax for inherited wealth,0.45,,,,,1,0,2018-12-02,9999-12-31
4275,050-42-0710,ACTIVE,Kalt,Odelia,,U,1,1934-12-07,9234 Tartan Crescent,None,06140,Mesa,Newfoundland,Canada,512-0838,,,Odelia.Kalt@gmail.com,Odelia.Kalt@gawab.com,Ontario Income Tax for the elderly,0.3122,Minnesota Income Tax for doctors and lawyers,0.066,,,,,1,0,2018-12-02,9999-12-31
4276,123-75-3636,ACTIVE,Iskra,Gwenette,,U,2,1928-04-11,19734 Greenspoint Boulevard,None,28245,Charlottetown,FL,Canada,729-3818,(583) 955-8432,,Gwenette.Iskra@wildmail.com,Gwenette.Iskra@farce.de,Canadian Income Tax for the well to do,0.26,New Brunswick Income Tax for school teachers,0.2568,,,,,1,0,2018-12-02,9999-12-31
4277,821-40-3618,ACTIVE,Schuette,Lachu,,U,3,1976-02-06,14379 Market Road,None,93032,Huntington Beach,MS,United States of America,720-4056,,(546) 206-3525,Lachu.Schuette@letterbox.org,Lachu.Schuette@deacons.com,Saskatchewan Income Tax for doctors and lawyers,0.38,Montana Income Tax for doctors and lawyers,0.04,,,,,1,0,2018-12-02,9999-12-31
4278,929-37-2133,ACTIVE,Purson,Ashlan,A,U,3,1962-08-29,3147 Outervale Rue,None,33190,Oshawa,IN,Canada,+1 (791) 871-4021,,,Ashlan.A.Purson@lpemail.com,None,Kentucky Income Tax for school teachers,0.03,Nova Scotia Income Tax for those driving SUVs,0.4267,,,,,1,0,2018-12-02,9999-12-31
4279,462-41-5186,ACTIVE,Tims,Alameda,U,M,2,2016-12-26,1715 Texas West,None,V6Q 1U3,Salinas,Manitoba,United States of America,+1 (219) 582-2376,(707) 062-5273,,Alameda.U.Tims@taunusstein.net,Alameda.U.Tims@box.az,Kentucky Income Tax for blue collar workers,0.04,Nova Scotia Income Tax for the unemployed,0.3867,,,,,1,0,2018-12-02,9999-12-31
4280,529-98-1888,ACTIVE,Ordway,Amandy,,U,2,1973-10-18,6230 Reid Street,None,M7N 1C2,Tampa,MO,Canada,643-8151,743-1672,,Amandy.Ordway@aggies.com,None,Delaware Income Tax for the masses,0.0537,Kansas Income Tax for doctors and lawyers,0.035,,,,,1,0,2018-12-02,9999-12-31
4281,333-19-2465,ACTIVE,Morneau,Micky,I,U,,1944-07-01,23024 Larner Crescent,None,64148,Hartford,VA,United States of America,437-5593,438-4702,,Micky.I.Morneau@netdove.net,Micky.I.Morneau@rediffmail.com,Montana Income Tax for inherited wealth,0.11,New York Income Tax for the masses,0.04,,,,,1,0,2018-12-02,9999-12-31
4282,932-53-1756,ACTIVE,Meunier,Jobina,,U,2,1948-08-01,24021 Roosevelt Rue,None,87116,Dover,SD,United States of America,+1 (572) 146-9794,561-8063,,Jobina.Meunier@ProtectAnimals.com,Jobina.Meunier@12Freeukisp.co.uk,Louisana Income Tax for the elderly,0.02,Saskatchewan Income Tax for the masses,0.275,,,,,1,0,2018-12-02,9999-12-31
4283,427-15-4201,INACTIVE,Herrmann,Elsi,X,F,3,1952-03-17,18452 Bannister Avenue,Suite 427,60808,Pembroke Pines,MN,United States of America,+1 (335) 604-1837,+1 (971) 055-0815,,Elsi.X.Herrmann@lpemail.com,Elsi.X.Herrmann@army.com,Hawaii Income Tax for blue collar workers,0.0249,Delaware Income Tax for the elderly,0.0283,HER945,530,1187222,HighValue,1,1,2018-12-02,9999-12-31
